owner/repo,ageRepoDays,stargazersCount,watchersCount,language,forksCount,openIssuesCount,subscribersCount,has_wiki,acceptanceRepo,followers,followers_D,followers_boolean,following,ageUser,totalPullDeveloper,requester_experience,mergedPullUser,closedPullUser,rejectUser,acceptanceDeveloper,rate_acceptance_developer,first_Pull,watchRepo,location,idPull,numberPull,login,state,title,createdDate,mesAno,closedDate,mergedDate,lifetimeMinutes,life_time,closedBy,mergedBy,status,commitHeadSha,commitBaseSha,assignee,comments,comments_D,commitsPull,commitsPull_D,commitsbyFilesPull,authorMoreCommits,participants,additionsLines,deletionsLines,totalLines,total_lines_D,changedFiles,changedFiles_D,dirFinal,files,typeDeveloper,requesterFollowsCoreTeam,coreTeamFollowsRequester,requester_experience_project
django/django,1305,15621,15621,Python,6243,73,815,false,21,22,more than 10,has followers,26,2703,0,no experience,0,0,0,0,First_Pull,True,false,UK,18872632,2953,tomdyson,closed,Improved docs for GEOSGeometry.simplify(),2014-07-25T00:26:41Z,72014,25/07/2014 10:22,,596,Very Fast,timgraham,,closed,f05b40dd8b1449f06667a903c7614e62cf5f6562,bb395a15ba16cc3ae223265afb69ec95f0f78855,,0,no comments,1,1 commit,1,,tomdyson|timgraham,9,10,19,some lines,1,1 file,docs/ref/contrib/gis,docs/ref/contrib/gis/geos.txt,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,21,3,1 to 3 followers,has followers,4,1138,22,very experienced,3,19,86,13,25%,False,false,,18882739,2954,mmardini,closed,Fixed #23088 -- Used `six` `range` type in `Paginator.page_range`.,2014-07-25T08:05:39Z,72014,25/07/2014 10:17,25/07/2014 10:17,131,Very Fast,timgraham,timgraham,merged,6508db2ff9fc5be95fec903b3fa7ab8204fe316a,bb395a15ba16cc3ae223265afb69ec95f0f78855,,0,no comments,1,1 commit,2,,mmardini|timgraham,8,1,9,some lines,2,some files,django/core|tests/pagination,django/core/paginator.py|tests/pagination/tests.py,external,false,false,many contributions
django/django,1305,15621,15621,Python,6243,73,815,false,21,3,1 to 3 followers,has followers,4,1138,23,very experienced,4,19,82,17,25%,False,false,,18884074,2955,mmardini,closed,Fixed #22827 -- clarified what each cache middleware does.,2014-07-25T08:43:04Z,72014,25/07/2014 10:28,,105,Very Fast,timgraham,,closed,18887c9da8c967f1ca2432b1eb869a45ed8ddf7d,bb395a15ba16cc3ae223265afb69ec95f0f78855,,0,no comments,1,1 commit,0,,mmardini|timgraham,8,8,16,some lines,1,1 file,docs/topics,docs/topics/cache.txt,external,false,false,many contributions
django/django,1305,15621,15621,Python,6243,73,815,false,21,1,1 to 3 followers,has followers,0,1499,17,very experienced,2,15,88,11,25%,False,false,London,18899484,2957,slurms,closed,Fixed #13163 -- Show change links on inline objects.,2014-07-25T14:46:25Z,72014,31/07/2014 12:10,,8483,Medium,timgraham,,closed,398047f59d3fa8d4184692636d63ea28c8044c08,4453c80634fb72b60e849480e52c06b570c696d5,,11,has comments,1,1 commit,5,timgraham,slurms|charettes|timgraham,80,13,93,many lines,12,many files,django/contrib/admin|django/contrib/admin|django/contrib/admin/static/admin/css|django/contrib/admin/templates/admin/edit_inline|django/contrib/admin/templates/admin/edit_inline|docs/ref/contrib/admin|docs/releases|tests/admin_inlines|tests/admin_inlines|tests/admin_ordering|tests/admin_registration|tests/generic_inline_admin,django/contrib/admin/options.py|django/contrib/admin/sites.py|django/contrib/admin/static/admin/css/base.css|django/contrib/admin/templates/admin/edit_inline/stacked.html|django/contrib/admin/templates/admin/edit_inline/tabular.html|docs/ref/contrib/admin/index.txt|docs/releases/1.8.txt|tests/admin_inlines/admin.py|tests/admin_inlines/tests.py|tests/admin_ordering/tests.py|tests/admin_registration/tests.py|tests/generic_inline_admin/tests.py,external,false,false,many contributions
django/django,1305,15621,15621,Python,6243,73,815,false,21,7,7 to 10 followers,has followers,2,829,37,very experienced,2,35,94,5,25%,False,false,India,18907128,2958,coder9042,closed,Fixed #16617 -- Added ´value´ to BaseValidator params. Allowed to overri...,2014-07-25T17:05:34Z,72014,26/07/2014 14:07,,1261,Fast,timgraham,,closed,089b7dbbb9c63984d8c37a7183e4338eb21e71f0,57d2b3f2a7e5a7fafb99efc9d93e67bc98feea1b,,2,has comments,1,1 commit,4,coder9042,coder9042|timgraham,30,8,38,many lines,4,some files,django/core|docs/ref|tests/forms_tests/tests|tests/validators,django/core/validators.py|docs/ref/validators.txt|tests/forms_tests/tests/test_error_messages.py|tests/validators/tests.py,external,true,false,many contributions
django/django,1305,15621,15621,Python,6243,73,815,false,21,65,more than 10,has followers,1,2224,69,very experienced,1,68,98,1,25%,False,false,,18907999,2959,claudep,closed,Fixed #23098 -- Checked that lazy choices are not evaluated too soon,2014-07-25T17:23:57Z,72014,27/07/2014 11:22,,2518,Fast,apollo13,,closed,58d90cebce770ae6cdaaa6c250305c637dc2ec60,08681d7757152d805533296d69ad9b8e2c129b1c,,0,no comments,1,1 commit,1,mjtamlyn,claudep|timgraham|aaugustin|apollo13,8,1,9,some lines,2,some files,django/db/models/fields|tests/model_fields,django/db/models/fields/__init__.py|tests/model_fields/tests.py,external,false,false,many contributions
django/django,1305,15621,15621,Python,6243,73,815,false,21,1,1 to 3 followers,has followers,0,1499,18,very experienced,2,16,88,11,25%,False,false,London,18912500,2960,slurms,closed,Fixed #22986 -- Conditionally enable the `Session` model.,2014-07-25T18:52:36Z,72014,07/10/2014 13:00,,106208,Very Slow,timgraham,,closed,0eb85ba6bddd6e4f549c228be5689b2e42c521fe,b8cb5ba7081388ef38eccdf8e826747ad3a67e66,,0,no comments,1,1 commit,0,,slurms|timgraham,37,1,38,many lines,5,many files,django/contrib/sessions|django/contrib/sessions/backends|django/contrib/sessions/backends|django/contrib/sessions/backends|django/contrib/sessions/backends,django/contrib/sessions/apps.py|django/contrib/sessions/backends/base.py|django/contrib/sessions/backends/cache.py|django/contrib/sessions/backends/file.py|django/contrib/sessions/backends/signed_cookies.py,external,false,false,many contributions
django/django,1305,15621,15621,Python,6243,73,815,false,21,0,no followers,no followers,1,671,0,no experience,0,0,0,0,First_Pull,True,false,Sydney  Australia,18927034,2961,tb123,closed,Fixed #22979: Move bug* tests,2014-07-26T01:35:23Z,72014,27/07/2014 01:24,,1428,Fast,timgraham,,closed,f8bd8918c479198e00f1bc27f2b4d297696e1c8c,e1347e9253821a31f9896de9eb993e2376e7398f,,4,has comments,1,1 commit,10,nip3o,tb123|timgraham,50,79,129,many lines,10,many files,tests/admin_autodiscover|tests/admin_autodiscover|tests/admin_autodiscover|tests/admin_autodiscover|tests/bug639|tests/bug639|tests/bug639|tests/model_forms|tests/model_forms|tests/model_forms,tests/admin_autodiscover/__init__.py|tests/admin_autodiscover/admin.py|tests/admin_autodiscover/models.py|tests/admin_autodiscover/tests.py|tests/bug639/__init__.py|tests/bug639/models.py|tests/bug639/tests.py|tests/model_forms/models.py|tests/model_forms/test.jpg|tests/model_forms/tests.py,core,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,21,1,1 to 3 followers,has followers,0,883,0,no experience,0,0,0,0,First_Pull,True,false,Toronto,18927127,2962,dhoffman34,closed,Fixed #23097: Switched to new octal format in docs,2014-07-26T01:43:21Z,72014,26/07/2014 09:25,,462,Very Fast,claudep,,closed,9494c3a70e3c6c2954572fd495672683c3133192,57d2b3f2a7e5a7fafb99efc9d93e67bc98feea1b,,0,no comments,1,1 commit,0,,dhoffman34|claudep,8,8,16,some lines,6,many files,docs/ref|docs/ref|docs/releases|docs/releases|docs/releases|docs/topics/http,docs/ref/django-admin.txt|docs/ref/settings.txt|docs/releases/1.5-alpha-1.txt|docs/releases/1.5-beta-1.txt|docs/releases/1.5.txt|docs/topics/http/file-uploads.txt,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,21,1,1 to 3 followers,has followers,0,1265,0,no experience,0,0,0,0,First_Pull,True,false,,18930006,2963,petraszd,closed,Fixed #23103 -- Added contributing tutorial link,2014-07-26T08:48:01Z,72014,26/07/2014 13:51,,303,Very Fast,timgraham,,closed,859611c204a44ad6906326597ec211ef07c99bc0,57d2b3f2a7e5a7fafb99efc9d93e67bc98feea1b,,1,has comments,2,some commits,0,,petraszd|timgraham,3,1,4,some lines,1,1 file,docs/internals/contributing,docs/internals/contributing/index.txt,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,21,7,7 to 10 followers,has followers,15,1398,0,no experience,0,0,0,0,First_Pull,True,false,Linköping  Sweden,18930138,2964,nip3o,closed,Fixed #22808 -- Fixed bug in ModelMultipleChoiceField choices validation,2014-07-26T09:09:29Z,72014,31/07/2014 19:33,,7824,Medium,timgraham,,closed,69218c92d6dea058ac7c5b95d38b7ed688b57dd2,abb97cffdfe9f957b58c6b2613e2714c8291c5b3,,1,has comments,1,1 commit,2,timgraham,nip3o|slurms|timgraham,16,2,18,some lines,3,some files,root|django/forms|tests/model_forms,AUTHORS|django/forms/models.py|tests/model_forms/tests.py,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,21,18,more than 10,has followers,12,2088,0,no experience,0,0,0,0,First_Pull,True,false,Perugia,18930545,2965,synasius,closed,Fixed #22887 -- Add comment for translators on unique_for_date error message,2014-07-26T10:16:01Z,72014,26/07/2014 11:58,,102,Very Fast,claudep,,closed,364c7248392e86f76033b847a2ed85867d7fd29b,e1c85167a3de7adf51105d5f0751b39fa0d49ba7,,0,no comments,1,1 commit,1,mjtamlyn,synasius|claudep,2,0,2,some lines,1,1 file,django/db/models/fields,django/db/models/fields/__init__.py,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,21,3,1 to 3 followers,has followers,0,1822,0,no experience,0,0,0,0,First_Pull,True,false,Zagreb  Croatia,18930573,2966,navi7,closed,Fixed #21792 -- Form.has_changed is not documented,2014-07-26T10:20:55Z,72014,05/08/2014 12:50,,14549,Very Slow,timgraham,,closed,f339441fb2946ba5c60fe5f34507f8775e51233a,e1c85167a3de7adf51105d5f0751b39fa0d49ba7,,6,has comments,1,1 commit,1,mjtamlyn,navi7|timgraham|slurms,52,0,52,many lines,2,some files,docs/ref/forms|docs/ref/forms,docs/ref/forms/api.txt|docs/ref/forms/fields.txt,external,false,false,no contribution
django/django,1305,15621,15621,Python,6243,73,815,false,21,46,more than 10,has followers,17,1622,4,little experience,0,4,100,0,First_Pull,True,false,Japan,18930709,2967,hirokiky,closed,Fixed #23070 -- not to break the debug page by callable setting with __slots__,2014-07-26T10:42:55Z,72014,26/07/2014 12:39,26/07/2014 12:39,116,Very Fast,ubernostrum,ubernostrum,merged,d0889863de50d65659f56f0b9ea0672a8b6482a1,e1c85167a3de7adf51105d5f0751b39fa0d49ba7,,0,no comments,2,some commits,3,,hirokiky|ubernostrum,46,2,48,many lines,2,some files,django/views|tests/view_tests/tests,django/views/debug.py|tests/view_tests/tests/test_debug.py,external,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,21,104,more than 10,has followers,112,2478,4,little experience,0,4,100,0,First_Pull,True,false,Barcelona,18930875,2968,areski,closed,fixed #22873 -- rename use_debug_cursor to force_debug_cursor to clarify...,2014-07-26T11:08:11Z,72014,26/07/2014 14:39,,211,Very Fast,timgraham,,closed,3a16e2cb3c684661648700aba3124d92ebc935e9,e1c85167a3de7adf51105d5f0751b39fa0d49ba7,,0,no comments,1,1 commit,1,timgraham,areski|timgraham,5,5,10,some lines,2,some files,django/db/backends|django/test,django/db/backends/__init__.py|django/test/utils.py,core,true,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,21,35,more than 10,has followers,25,2308,1,little experience,0,1,100,0,First_Pull,True,false,Walldorf  Germany,18931027,2969,jarus,closed,Fixed #23067 Update docs to use django-admin instead of django-admin.py,2014-07-26T11:33:31Z,72014,30/07/2014 18:19,,6165,Medium,timgraham,,closed,10015f1856db5b3f522844868aa018a9ce3bb51a,e1c85167a3de7adf51105d5f0751b39fa0d49ba7,,5,has comments,1,1 commit,14,aaugustin,jarus|timgraham,162,169,331,many lines,25,many files,docs/_ext|docs/faq|docs/howto/deployment/wsgi|docs/howto/deployment/wsgi|docs/howto|docs|docs/intro|docs/ref/contrib|docs/ref/contrib/gis|docs/ref/contrib/gis|docs/ref/contrib|docs/ref/contrib|docs/ref|docs/ref/models|docs/ref|docs/releases|docs/topics/auth|docs/topics/db|docs/topics/http|docs/topics/http|docs/topics/i18n|docs/topics/i18n|docs/topics/i18n|docs/topics|docs/topics,docs/_ext/djangodocs.py|docs/faq/troubleshooting.txt|docs/howto/deployment/wsgi/apache-auth.txt|docs/howto/deployment/wsgi/uwsgi.txt|docs/howto/windows.txt|docs/index.txt|docs/intro/tutorial01.txt|docs/ref/contrib/contenttypes.txt|docs/ref/contrib/gis/commands.txt|docs/ref/contrib/gis/tutorial.txt|docs/ref/contrib/messages.txt|docs/ref/contrib/staticfiles.txt|docs/ref/django-admin.txt|docs/ref/models/fields.txt|docs/ref/settings.txt|docs/releases/1.7.txt|docs/topics/auth/index.txt|docs/topics/db/multi-db.txt|docs/topics/http/middleware.txt|docs/topics/http/sessions.txt|docs/topics/i18n/formatting.txt|docs/topics/i18n/timezones.txt|docs/topics/i18n/translation.txt|docs/topics/install.txt|docs/topics/settings.txt,external,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,21,7,7 to 10 followers,has followers,15,1398,1,little experience,0,1,100,0,First_Pull,True,false,Linköping  Sweden,18931056,2970,nip3o,closed,Fixes #22305 - added note to docs about UTF8 database requirement.,2014-07-26T11:38:06Z,72014,26/07/2014 13:40,,122,Very Fast,timgraham,,closed,95372c5f5e0de81b1d4a8cb5d0aa4d657a6d85b4,e1c85167a3de7adf51105d5f0751b39fa0d49ba7,,1,has comments,1,1 commit,0,,nip3o|timgraham,9,0,9,some lines,1,1 file,docs/ref,docs/ref/databases.txt,external,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,21,9,7 to 10 followers,has followers,0,2256,13,experienced,0,13,100,0,First_Pull,True,false,,18931513,2971,shaib,closed,[1.6.x] Fixed #20292: Pass datetime objects (not formatted dates) as par...,2014-07-26T12:53:37Z,72014,29/07/2014 20:12,,4759,Medium,timgraham,,closed,81e6b8e803f74ba0d810faa2e4250acf8545892f,1c714c18d22a38ad2dca696ca8bc4201cc3da131,,0,no comments,1,1 commit,5,mjtamlyn,shaib|timgraham|SalahAdDin,67,17,84,many lines,4,some files,django/db/backends/oracle|docs/releases|tests/model_fields|tests/model_fields,django/db/backends/oracle/base.py|docs/releases/1.6.6.txt|tests/model_fields/models.py|tests/model_fields/tests.py,core,false,false,many contributions
django/django,1305,15621,15621,Python,6243,73,815,false,21,1,1 to 3 followers,has followers,0,1265,1,little experience,0,1,100,0,First_Pull,True,false,,18931580,2972,petraszd,closed,Fixed #10935 -- Added UploadedFile annotation with image attribute on field clean,2014-07-26T13:04:30Z,72014,01/08/2014 13:44,,8680,Medium,timgraham,,closed,4c06564b2526659d85795d34373e433e6c2ee4f6,d6e73a876d77e889efe839345d39690a7004e2f4,,1,has comments,4,some commits,9,andrewgodwin,petraszd|slurms|timgraham,37,2,39,many lines,4,some files,django/forms|tests/forms_tests/tests|django/conf/locale/en/LC_MESSAGES|django/core/management/commands,django/forms/fields.py|tests/forms_tests/tests/test_fields.py|django/conf/locale/en/LC_MESSAGES/django.po|django/core/management/commands/loaddata.py,core,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,21,104,more than 10,has followers,112,2478,5,little experience,0,5,100,0,First_Pull,True,false,Barcelona,18931888,2973,areski,closed,Cosmetic change on lru_cache backport,2014-07-26T13:48:49Z,72014,26/07/2014 15:41,,113,Very Fast,timgraham,,closed,2a8d6550e0fc0d10a723452990631da70d080409,08b85de9b7a8940702dba9348b642538da888c6c,,0,no comments,1,1 commit,0,,areski|timgraham,175,170,345,many lines,2,some files,django/utils|django/utils,django/utils/functools_lru_cache.py|django/utils/lru_cache.py,core,true,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,21,1,1 to 3 followers,has followers,0,883,1,little experience,0,1,100,0,First_Pull,True,false,Toronto,18932007,2974,dhoffman34,closed,Fixed #22553 -- Added refreshing queryset info to docs,2014-07-26T14:05:11Z,72014,26/07/2014 14:28,,22,Very Fast,timgraham,,closed,18def620cafbd298837b7a8393613a65af84e13b,5cdb8f8c1ea7161ca9e3b702ec7cdd7e3cd0999a,,0,no comments,1,1 commit,2,tb123,dhoffman34|timgraham,5,0,5,some lines,1,1 file,docs/ref/models,docs/ref/models/querysets.txt,external,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,21,35,more than 10,has followers,25,2308,2,little experience,0,2,100,0,First_Pull,True,false,Walldorf  Germany,18932449,2975,jarus,closed,Fixed #17638 -- Improve navigation between CBV pages,2014-07-26T15:05:25Z,72014,30/08/2014 00:06,,49500,Very Slow,timgraham,,closed,431199dbe1c9bebe4688d49e375002a4bc947eae,11181a64f947236402903deb6fa8c4df7b8bff75,,1,has comments,1,1 commit,2,timgraham,jarus|timgraham|schmitch,47,11,58,many lines,12,many files,docs/ref/class-based-views|docs/ref/forms|docs/ref/forms|docs/ref/forms|docs/ref/forms|docs/ref/forms|docs/ref/forms|docs/ref/forms|docs/ref/models|docs/topics/class-based-views|docs/topics/db|docs/topics/forms,docs/ref/class-based-views/index.txt|docs/ref/forms/api.txt|docs/ref/forms/fields.txt|docs/ref/forms/formsets.txt|docs/ref/forms/index.txt|docs/ref/forms/models.txt|docs/ref/forms/validation.txt|docs/ref/forms/widgets.txt|docs/ref/models/index.txt|docs/topics/class-based-views/index.txt|docs/topics/db/models.txt|docs/topics/forms/index.txt,external,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,21,369,more than 10,has followers,69,2677,1,little experience,0,1,100,0,First_Pull,True,false,China Beijing,18932760,2976,qingfeng,closed,Fixed #23060 -- UnicodeDecodeError in debug templatetag,2014-07-26T15:45:06Z,72014,26/07/2014 16:05,,20,Very Fast,claudep,,closed,fa215d73e510e8141b6c7b1b957404cd2e280fc6,90faa196f67863370a4682ecfd053e189cd46705,,0,no comments,1,1 commit,5,qingfeng,qingfeng|claudep,8,1,9,some lines,2,some files,django/template|tests/template_tests,django/template/defaulttags.py|tests/template_tests/tests.py,core,false,false,some contributions
django/django,1305,15621,15621,Python,6243,73,815,false,21,7,7 to 10 followers,has followers,17,1381,0,no experience,0,0,0,0,First_Pull,True,false,Cambridge,18933304,2977,abrahammartin,closed,Fixed #23101 db_table wasn´t copied in deconstruct,2014-07-26T16:53:23Z,72014,26/07/2014 16:58,26/07/2014 16:58,5,Very Fast,andrewgodwin,andrewgodwin,merged,999758fc7a2d6fcb01eb40de937d4420f884788d,7e708a2536d4828d06f7aa4002fbd5cfc20bef16,,0,no comments,1,1 commit,3,PirosB3,abrahammartin|andrewgodwin,8,0,8,some lines,2,some files,django/db/models/fields|tests/field_deconstruction,django/db/models/fields/related.py|tests/field_deconstruction/tests.py,external,false,false,no contribution
